F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,target
33.17863,0.16916534,29.388023,32.735634,37.202065,7.814041,320.44644,690.7061,101.81963,152.5566,1.0891956,0.7693286,0.37187812,0.87359434,1.6648985,1.2930204,20.874578,12.8674,13.725826,9.7609,1.0472804,1.6901227,13.683416,0.9998066,14.208366,0.8279822,5.8575206,2.541125,-2.4054837,-5.8507457,0.02441856,1.8996466,1.1411228,0.7478165,6.8393755,0.6164323,7.3554134,1.6787738,20.600912,0.61298347,485.56827,0.34536257,1187.8966,0.19238867,-78.89472,-1.1772482,1562.131,0.17700021,907.7946,0.49244303,-81.39394,-1.0061793,2540.4248,0.10899081,836.6647,0.50286835,-80.710495,-1.0168666,-15.012738,-0.5573358,21.687014,0.45418873,4.5626737e-05,963.5253,-0.029048536,-0.5039861,1.1675309,1.3450848,19.402304,0.5447543,15.8786335,0.71962184,5.913363,2.8714254,-6.4380064,-2.2285376,-10.983931,19.96431,-0.051222723,-0.008677084,0.8078049,3.2020118,2.4161074,0.2647222,0.23210676,0.15411764,0.15430197,-21.263685,07_CF50_2.wav,0
33.931984,0.08492479,32.50506,34.039906,35.56714,3.0620804,125.932816,114.17314,31.238766,44.805046,0.77556103,0.7168464,0.27533272,0.6478936,1.176135,0.90080225,12.768468,7.5962873,11.161669,6.8978868,0.40982753,0.89333445,15.875941,0.8421846,9.086278,1.1544023,5.836689,2.3642313,-3.135068,-4.063519,0.023495814,2.4822853,1.0460685,0.8440188,7.8789697,0.481454,2.849392,3.045719,18.003334,0.53599215,511.45612,0.3150222,1220.2877,0.17757902,-76.48198,-1.1635897,1600.5944,0.16969024,928.9896,0.5715485,-81.88451,-0.99228823,2617.9795,0.10529922,939.8318,0.62257725,-83.14074,-0.96502566,-13.537282,-0.44997558,21.484678,0.40613085,0.0013826115,28.334492,-0.0269571,-0.45769554,0.5196596,0.7483927,22.452053,0.44551736,9.029187,1.2239214,5.781035,2.7539482,-7.2963905,-1.7861207,-9.925115,19.200132,-0.054042522,-0.0071369912,0.19570279,3.5651324,2.4509804,0.26024,0.23677653,0.14363636,0.22512111,-28.292057,03_CF30_3.wav,0
33.97565,0.1627386,32.120426,34.809235,37.649727,5.5293007,441.88715,661.2568,112.3272,129.81686,0.2640784,0.8025046,0.08221685,0.20578037,0.4126439,0.33042705,5.205178,3.1603715,3.9617133,3.3336592,0.15291959,2.3517654,13.944447,0.81792206,4.750678,2.889273,8.120301,1.8994505,-2.4632366,-7.8030396,0.02007053,2.4589179,1.1489855,0.92140126,6.715364,0.7048479,3.3479135,5.255279,12.881834,1.2746507,498.49982,0.46025032,1099.121,0.22921084,-104.44866,-0.91880876,1557.9354,0.17999044,729.3437,0.53307694,-92.61034,-0.97425246,2586.3682,0.10360531,769.2682,0.50381213,-92.87248,-0.96765333,-9.992052,-0.78943044,18.057903,0.56060076,0.005788964,8.88873,-0.019629443,-0.73110193,0.16795196,2.3984237,18.030987,0.51943624,-0.6974424,-19.632816,6.6437545,2.7634575,-11.877595,-1.5394906,-17.080076,26.780355,-0.060828317,-0.005205086,0.1338013,3.231503,3.287381,0.16209677,0.15910503,0.12914285,0.16899654,-37.210724,42_CF53_4.wav,0
33.090984,0.09025445,31.533974,32.748646,35.485966,3.951992,125.01703,213.61743,48.343884,157.25888,0.49550962,0.50326496,0.2740449,0.46373215,0.68691176,0.41286686,6.6444182,3.547945,4.9578605,3.012125,0.22660245,0.7174339,24.826712,0.56380725,10.74518,1.0347712,-3.7373536,-3.5900106,-8.263113,-1.5696726,0.02002514,1.632012,1.0044122,0.8190247,7.5886993,0.5511006,2.5650234,3.7383327,29.763863,0.36082003,524.5652,0.31037173,1399.4255,0.15005003,-56.85851,-1.4610007,1486.1417,0.1623203,1142.4628,0.2899834,-64.30135,-1.161436,2589.3945,0.11736452,1009.1938,0.45498583,-72.78613,-0.9581762,-16.988066,-0.38979295,30.40306,0.25956202,0.034034323,1.0561736,-0.025181,-0.48341373,0.266164,0.61348957,30.763079,0.30635968,10.612484,1.0757179,-4.5841575,-3.125396,-11.792737,-1.0429295,-8.006282,17.171776,-0.022962017,-0.0049123727,0.10681282,4.340405,2.051282,0.35690475,0.30174875,0.12039473,0.15190408,-33.860397,59_PF36_x.wav,1
19.275763,0.168175,16.656837,19.20938,21.641241,4.9844036,151.54831,193.27554,53.463875,132.00021,0.7128726,0.47200733,0.38752735,0.67578095,0.9672521,0.5797247,6.3464065,3.3546453,4.9516315,3.1234126,0.5478715,0.6575191,21.924494,0.53237236,13.13839,0.740077,4.161494,2.4889257,1.7240095,6.2259145,0.032762393,1.4994545,1.1114882,0.6376484,1.0316585,3.1514852,3.8777966,3.2781868,22.193977,0.50875676,456.9248,0.36789355,1278.8961,0.13670594,-64.04517,-1.3564154,1416.6434,0.18802813,976.6681,0.24185681,-73.01641,-1.1054325,2507.347,0.098476835,661.00226,0.39055902,-77.204796,-1.0098526,-17.844137,-0.32010466,26.12475,0.26854828,-0.023540488,-1.421489,-0.020071335,-0.58002895,0.6749807,0.47995666,27.346893,0.2849406,16.00903,0.51690966,6.239102,1.7678912,1.6399883,7.3696127,-8.388779,18.06871,-0.03034627,-0.0034928182,0.24684078,3.4096966,1.4575187,0.4736585,0.5658892,0.19936708,0.34303683,-28.307081,53_PM50_2.wav,1
35.182697,0.12257028,34.157658,35.701485,37.975574,3.8179169,164.31897,170.48705,132.4932,400.57907,0.8872352,0.47084427,0.50724685,0.8370028,1.2194111,0.7121643,10.977815,5.644919,7.656852,4.021071,0.5662354,0.64817,25.49578,0.45111862,6.955969,1.6454453,4.318166,3.462333,-15.643813,-0.98500186,0.033800565,1.8848186,1.0352072,0.73054653,7.422714,0.58951706,7.0691676,1.759171,25.78067,0.49927133,605.56647,0.30146176,1313.4042,0.16555192,-46.177086,-1.58078,1622.0079,0.18484835,1067.1111,0.39596772,-52.694126,-1.2169453,2725.5618,0.12887709,862.12524,0.66303724,-59.033806,-1.0336132,-15.979997,-0.43373415,27.120174,0.2857336,0.016944455,1.8768212,-0.026026957,-0.54139906,0.6278654,0.57307106,28.788511,0.30374008,7.518986,1.5755804,4.0601935,3.9042068,-18.191381,-0.83191186,-8.594668,17.883108,-0.02481027,-0.008832631,0.27890784,4.1468954,1.8801653,0.43186814,0.4020413,0.10681818,0.15537012,-26.554066,14_PF35_3.wav,1
34.676506,0.124634646,31.682512,34.03463,37.979523,6.2970104,161.6931,410.4978,46.768276,57.847313,0.7321951,0.62297267,0.34940347,0.61286527,1.0405787,0.6911752,11.523151,6.2529235,8.427624,5.6671367,0.4275593,0.9379996,21.692629,0.52923447,3.1370842,3.763046,-2.7970421,-4.573092,1.842183,6.261002,0.024568854,1.9960934,1.0543435,0.74718237,7.014121,0.5849588,7.10766,1.1915869,22.269901,0.45956323,537.9827,0.3328555,1367.8679,0.15588494,-66.09392,-1.3370305,1539.9153,0.15626839,1154.213,0.2914568,-66.68891,-1.1768197,2498.607,0.11930046,1004.7339,0.42993134,-69.83088,-1.0960653,-13.68671,-0.518393,23.399908,0.40937424,0.01995256,1.6996901,-0.023623263,-0.53559893,0.52737784,0.800312,26.783234,0.3024899,3.0766318,4.270951,-2.9436054,-4.837125,-0.85104686,-12.967523,-8.045061,17.20301,-0.027712513,-0.0062839743,0.16196203,3.924253,2.0785747,0.34131867,0.32695132,0.14293332,0.1583058,-29.268486,15_CF53_3.wav,0
31.527029,0.15017097,29.679054,31.555603,34.26406,4.5850067,234.15984,450.81015,103.37113,208.96579,0.5847378,0.4887158,0.3473881,0.5280788,0.7997656,0.4523775,6.8508725,3.8547277,4.61086,2.8649716,0.3160611,0.65180576,21.89071,0.46649477,11.854134,0.74478257,3.307199,3.8273578,-12.628907,-0.9085495,0.039182983,1.9952315,1.2227088,0.61321175,4.830797,0.8191509,1.7158238,5.038412,22.00621,0.3823957,524.7622,0.2790585,1282.2042,0.17010343,-45.058086,-1.7319332,1592.0548,0.19186501,1056.919,0.48983893,-55.780205,-1.2487748,2601.332,0.11386539,848.55304,0.5047679,-58.454887,-1.1643693,-16.201189,-0.3015411,23.55892,0.29767162,0.01067914,3.02176,-0.037327576,-0.31689113,0.34588847,0.6082,24.740976,0.33206263,12.032905,0.72740066,3.3322725,4.002545,-14.876163,-0.76177037,-11.259414,19.342064,-0.018782875,-0.021367509,0.20441256,3.677014,2.5712173,0.2984892,0.2940144,0.08777777,0.11247497,-33.040386,44_PF29_3.wav,1
19.903809,0.13973157,17.928442,19.860765,22.212906,4.284464,188.37274,290.44666,46.565517,116.375,0.25765744,0.6208891,0.10209205,0.23445,0.39422926,0.2921372,2.927739,1.6429608,2.174679,1.3531861,0.102119684,0.67258424,20.05608,0.6470262,12.201305,0.7299034,11.168814,1.1482981,12.822541,1.106475,0.021802071,1.405195,1.2132891,0.676403,2.1057494,1.6026947,0.844694,13.162859,19.216782,0.6179015,483.07846,0.4239293,1200.5721,0.17792282,-72.47574,-1.261307,1517.3403,0.17960136,842.90106,0.33961427,-81.97545,-1.0245131,2496.3972,0.12477421,784.15155,0.31907612,-83.737404,-0.986777,-16.897781,-0.367388,23.192495,0.29307657,0.00062653935,62.660126,-0.015550445,-1.1342071,0.13289776,0.45953822,26.631748,0.36268836,14.870448,0.54097104,12.408868,1.1677818,13.524802,1.1891978,-11.250745,20.420542,-0.03232424,0.0013495142,0.04332315,2.8171182,1.2328556,0.523875,0.5102829,0.26949367,0.3603756,-40.95991,57_PM56_2.wav,1
23.934849,0.14044277,21.901894,23.706154,26.478424,4.5765305,207.44164,275.68997,83.702194,180.78563,0.40251783,0.704637,0.1377729,0.34976077,0.6273939,0.48962098,6.1716604,3.4409494,5.1583066,3.897272,0.1942492,1.3686715,22.788742,0.5471398,5.4364357,1.6950458,14.07776,0.83994925,6.5984254,1.9551324,0.034300607,2.0415184,1.2625676,0.87655795,3.6765244,1.0990639,5.8103213,2.5056825,19.553167,0.63859963,485.91782,0.45135057,1213.8428,0.17449157,-82.26181,-1.0838885,1466.2168,0.20093526,823.40344,0.2832266,-87.251976,-0.96339625,2511.4592,0.12213672,670.49536,0.47016874,-89.53525,-0.9186684,-14.077715,-0.36871722,20.638462,0.31142026,-0.012654546,-2.7088234,-0.012596125,-1.0234317,0.23098291,1.0805186,29.284494,0.30234036,5.3086123,1.6152132,16.913128,0.74183893,4.052377,3.586922,-12.531652,21.904535,-0.04356187,0.00011413676,0.13231358,3.0965106,2.3442419,0.2575839,0.23486297,0.16183822,0.24276349,-35.189846,33_PM19_3.wav,1
25.09809,0.10293315,23.425259,24.758076,27.209396,3.7841377,119.002335,228.94336,54.350475,75.1971,0.44135708,0.38336933,0.29186022,0.41235685,0.5769779,0.2851177,4.562361,2.1947465,3.987573,2.3422222,0.26034415,0.5012711,18.050354,0.508001,13.578812,0.46508595,4.5538926,1.9380339,2.7254305,3.0580153,0.03519264,1.9034091,1.1808599,0.58541715,3.4913907,0.7683964,3.314588,2.0363193,20.140041,0.31709614,464.2407,0.29108727,1232.7993,0.16607305,-73.48556,-1.2135819,1469.6116,0.14611273,1015.55914,0.30729836,-81.987206,-1.0064805,2464.124,0.101594396,816.6372,0.3819911,-84.14944,-0.9613659,-16.713102,-0.26243392,25.163008,0.2596389,-0.027157718,-1.1146011,-0.024249827,-0.3928897,0.29016453,0.4587955,22.726135,0.25904438,13.361956,0.48478234,4.7458177,2.1227126,1.8072281,5.0434475,-15.440525,25.732485,-0.050033953,-0.012151592,0.20639744,4.9984765,2.869353,0.2168085,0.23123264,0.114835165,0.16325241,-36.33021,56_CM23_3.wav,0
23.610283,0.16726923,20.978792,23.16122,26.077055,5.098263,218.0678,339.8085,60.026543,88.99857,0.90183353,0.6467469,0.358944,0.7698486,1.4102613,1.0513172,15.350868,6.9247475,11.186327,7.0174537,0.57629174,0.72317344,21.028648,0.5458295,10.224417,0.9038124,6.7007732,2.0751948,4.327281,2.9798641,0.026259596,1.8246201,1.3180547,0.72826236,2.5842986,1.3929368,0.4139305,35.020027,17.022608,0.73115706,441.22903,0.36292827,1164.5984,0.18193571,-58.515915,-1.4301324,1448.3933,0.16469789,814.0911,0.36876434,-67.47462,-1.1495577,2431.1636,0.11933611,734.1577,0.34868017,-70.292534,-1.0770015,-13.752532,-0.43537226,22.100742,0.33807907,-0.009843372,-3.3135743,-0.021625863,-0.62748253,0.6768751,0.6196266,25.341782,0.3564949,10.5254345,0.9202645,6.6777396,2.2892816,2.9987156,4.7203164,-12.987655,23.124056,-0.04354927,-0.0066435514,0.30990484,4.0672665,2.720689,0.2573381,0.28740358,0.10612069,0.14154792,-26.81982,20_CM51_3.wav,0
31.61998,0.08670581,29.708475,31.326727,33.877304,4.168829,89.05294,249.56598,75.70564,261.17218,1.0172579,0.65838826,0.38807783,0.89161885,1.5030314,1.1149535,15.204626,7.472301,14.07797,8.922567,0.7758576,1.1749562,21.835154,0.6122718,15.498666,0.6893777,6.0601044,2.2207055,-2.3724453,-4.5496182,0.020833652,1.8325481,1.1803721,0.7496008,6.9619517,0.504456,3.29918,3.1530027,23.797304,0.439318,469.67038,0.2900912,1202.4258,0.15761326,-51.169304,-1.5844423,1517.0117,0.17885816,907.4999,0.33621293,-63.5981,-1.1332382,2529.3179,0.08393086,757.5577,0.4638598,-65.77041,-1.0746045,-17.711607,-0.33954072,24.747438,0.30920932,0.0077426196,4.927887,-0.033799544,-0.35550472,0.88283277,0.97167087,26.834454,0.36575326,15.680876,0.65787625,5.8430657,2.5042052,-4.3652887,-2.3884277,-11.711961,20.491861,-0.041645955,-0.009860631,0.43292674,4.0570664,2.0089285,0.37322223,0.32532316,0.12373333,0.18535568,-23.077583,13_CF45_2.wav,0
27.649982,0.19867246,23.078114,29.553932,31.441502,8.363388,240.10303,277.60995,145.24622,232.07065,0.618027,0.57582545,0.32258472,0.53675467,0.8565952,0.5340105,8.160571,5.058995,7.050856,4.3621473,0.27788338,0.6795782,14.099159,0.903484,10.778668,0.9231297,3.5932152,3.1420507,-2.0396655,-5.3475266,0.050719257,2.074607,1.3429857,0.6959333,3.9397588,1.0469928,4.290929,1.8522223,21.012629,0.41396677,457.81137,0.28861156,1205.8656,0.19154721,-71.68082,-1.28244,1530.8434,0.1393601,894.82587,0.4200536,-79.8316,-1.0596141,2556.2402,0.09155021,949.8196,0.5993938,-82.136955,-1.0080552,-13.536685,-0.3613248,21.617764,0.31842673,0.004068918,8.313646,-0.025841853,-0.4192014,0.3356257,0.5877117,20.726416,0.3848051,10.862582,0.87633854,4.1152334,2.9931357,-4.6523943,-2.452024,-6.944278,15.274241,-0.032631733,-0.0086243125,0.16846843,3.665903,2.5860271,0.24387096,0.21800674,0.13603602,0.17949517,-33.512783,17_CF55_3.wav,0
24.334288,0.22841918,20.366493,24.741112,28.3987,8.0322075,269.44498,460.3543,133.31607,210.19412,0.9191242,0.71357065,0.3360451,0.75998265,1.4173939,1.0813489,12.900435,7.6868873,9.125518,6.0436654,1.5878739,1.4508969,20.055254,0.7268084,14.288507,0.72184753,10.069134,1.4107957,4.456278,4.0093565,0.046316277,2.0438619,1.3148102,0.8590992,2.4553938,2.1329618,5.7363977,3.8785148,22.479334,0.77937835,511.84433,0.4172099,1210.6357,0.18814053,-85.91021,-1.0730882,1556.3566,0.19893001,912.5154,0.34918222,-93.38545,-0.90252733,2583.9102,0.12926543,786.15826,0.44323632,-94.9192,-0.87190753,-19.26614,-0.4028533,25.997484,0.3540514,-0.015217028,-3.6540759,-0.032635592,-0.54587436,1.5148771,1.2843874,27.355732,0.3679882,15.960035,0.619422,10.921685,1.4315121,-0.038555466,-513.1408,-16.936672,26.484941,-0.07860277,-0.010277578,1.699329,2.4684272,2.4845614,0.2333526,0.30568844,0.16927153,0.24199802,-19.390776,54_CM48_2.wav,0
26.906971,0.16717291,23.891281,27.174515,29.836409,5.9451275,170.40942,473.08142,38.508793,42.627533,0.69905466,0.98084074,0.19381298,0.4423053,1.1346263,0.9408133,11.153793,8.794103,8.043883,6.7453876,0.4438921,1.325031,20.713673,0.74030274,14.074675,0.6122814,10.020641,1.2048199,9.904,1.1451005,0.026863642,1.8263677,1.1026244,0.7916048,5.6182957,0.71194476,1.9157857,5.481637,23.46736,0.41484874,466.26477,0.40861985,1168.6855,0.20063576,-73.369774,-1.2000865,1459.4071,0.17324798,857.94855,0.32329315,-81.63471,-0.98444074,2453.5332,0.12640253,785.38306,0.32706872,-85.57028,-0.9056004,-17.678427,-0.38739952,27.559055,0.29699323,-0.0012464329,-32.416656,-0.019200116,-0.7401328,0.5952153,1.0812914,27.854702,0.43721813,16.960373,0.45754594,11.304209,1.2163699,10.358036,1.2537937,-9.475135,19.76891,-0.0408254,-0.00045398757,0.12882358,1.7784625,1.3873318,0.47868687,0.43591923,0.25114942,0.37637845,-22.763132,72_PM53_1.wav,1
34.908295,0.10066902,32.332115,34.7296,37.391308,5.0591927,84.45924,120.46917,110.95228,441.73785,0.45420647,0.74322575,0.17479242,0.35822716,0.6946802,0.5198878,8.315512,4.576835,5.037883,2.9957273,0.2073914,1.0938812,25.808369,0.40099326,1.2134601,9.937738,-0.10550868,-134.26498,-20.012691,-1.0297439,0.024361089,1.5977615,1.1156003,0.71130717,7.2292776,0.5483779,0.99689364,10.211739,23.53397,0.41437808,500.04907,0.31758237,1241.5643,0.18980686,-48.360077,-1.7002374,1539.8168,0.1633923,907.4217,0.424531,-50.520065,-1.4282691,2678.6953,0.10588098,929.4905,0.56759244,-57.329662,-1.1979482,-14.192989,-0.38230434,24.982138,0.31269982,0.029735982,1.1325989,-0.031884376,-0.4355857,0.24826969,0.949091,28.646074,0.30418903,0.07961514,160.30682,0.40038916,38.329018,-25.532179,-0.7441994,-12.0732975,24.333591,-0.02545923,-0.007877063,0.042337593,3.623833,1.3360053,0.5925,0.6529921,0.17888889,0.24810593,-33.95866,54_PF48_3.wav,1
31.230007,0.13496321,28.254595,31.162647,34.383133,6.128538,85.258,200.43054,46.02512,81.9392,1.1019237,0.63573754,0.5011942,0.95572555,1.6450369,1.1438427,16.913044,9.292633,11.963584,7.364845,0.58761305,0.96649176,16.77891,0.92866987,9.314796,1.1060796,9.529004,1.2830881,-7.332091,-1.9472742,0.020749955,1.7775294,0.9980147,0.8033321,6.781362,0.5609052,2.4413247,3.526031,18.458975,0.5325225,453.1725,0.31739548,1141.7327,0.20583524,-58.124596,-1.453302,1495.8882,0.17569351,809.25867,0.46264103,-66.47444,-1.1359087,2500.776,0.09370341,700.5529,0.52467257,-66.49573,-1.1311218,-13.539302,-0.48385683,19.299898,0.41015917,0.019143907,1.9656124,-0.030677525,-0.38206017,0.67437005,0.75403124,23.054337,0.47807795,9.384194,1.1056008,11.035951,1.122582,-10.663649,-1.3449534,-6.039018,13.958679,-0.038279805,-0.009924836,0.339414,3.8360944,2.0510583,0.3530851,0.33560365,0.12552941,0.13026221,-24.788273,10_CF51_2.wav,0
23.65054,0.19380115,20.039951,23.758583,27.35422,7.314268,206.17151,304.1083,78.24435,105.68648,0.9634875,0.62961423,0.42163056,0.8331483,1.4071274,0.9854968,12.233163,6.6838927,8.31787,4.9375916,0.81618094,0.75405467,26.404716,0.454349,16.709686,0.62414175,-0.7513848,-17.912489,-7.154595,-2.0284262,0.047727253,1.7394831,1.209972,0.7216913,2.2782807,1.7427257,5.9607615,2.2801037,27.537521,0.43253428,462.4965,0.28133565,1243.1855,0.17162256,-46.87507,-1.6142246,1464.5906,0.16452007,1026.0662,0.2951746,-58.24273,-1.1932861,2534.7244,0.122105494,982.35803,0.3911374,-65.31565,-1.0083488,-19.82308,-0.3372788,30.844604,0.25088847,-0.018935792,-1.7917627,-0.033505134,-0.42198327,0.93903345,0.655226,30.040014,0.31700853,17.159792,0.6176459,0.31484032,45.12153,-7.2519083,-2.1746829,-13.541625,23.61963,-0.031761188,-0.024790656,0.35355678,3.1949494,2.1451828,0.35999998,0.40532392,0.10595506,0.12943022,-23.338373,15_PM63_4.wav,1
33.00261,0.14931007,30.852749,32.746674,36.266205,5.413456,171.53897,194.40433,71.46331,109.26251,0.5871208,0.52797383,0.3295057,0.5049726,0.81551766,0.48601195,8.130569,4.9480367,6.265476,3.6067126,0.32090074,0.78613573,17.484653,0.6845162,11.209638,0.86775875,-0.7538902,-14.685029,-14.765744,-1.0257424,0.031114573,1.9084285,1.2174765,0.6927923,6.0997934,0.6433937,-0.26301163,-40.812412,22.422283,0.5025374,506.0224,0.28336734,1222.9689,0.1594064,-65.928246,-1.3607603,1551.4626,0.20167093,987.0529,0.4019449,-72.57652,-1.1017488,2594.1006,0.10032703,758.2658,0.4639385,-75.75465,-1.0239426,-16.033384,-0.32173672,24.718906,0.25644118,0.0050385958,6.341793,-0.03515068,-0.390394,0.3897705,0.687182,22.74992,0.38132295,10.773973,0.9042769,-0.8980342,-13.010632,-20.590761,-0.64688784,-10.836068,19.977736,-0.038086373,-0.013607461,0.16333288,4.1216664,2.956752,0.22574626,0.18782486,0.102,0.106525436,-32.305466,46_CF39_3.wav,0
32.52049,0.14264385,30.241848,32.577457,35.60723,5.365383,226.38899,265.88406,107.12364,145.2205,0.8478859,0.54419106,0.46448243,0.7514984,1.17668,0.71219754,11.993883,6.763673,7.937539,5.647218,0.62747943,0.73454523,21.5263,0.5750665,13.272518,0.9092894,8.077347,1.8261305,-14.832068,-1.0921108,0.045237336,1.9005476,1.3671162,0.587526,4.9249315,0.81914926,2.8685272,3.3226185,25.331896,0.39330477,529.7888,0.27091628,1225.8074,0.189179,-46.168137,-1.7092781,1656.0214,0.17761001,1015.0858,0.50151026,-59.419926,-1.1572253,2679.5168,0.11675129,868.2607,0.5732759,-61.62534,-1.0943146,-17.675356,-0.3532122,25.893124,0.2782488,0.0042872294,7.423517,-0.037961144,-0.40541753,0.70859843,0.6731159,25.170147,0.39312667,13.394937,0.9182474,8.219488,1.9024802,-18.620739,-0.84012514,-11.71804,20.17769,-0.024943577,-0.019677991,0.33470157,3.73569,2.5135734,0.30424,0.30205235,0.09663043,0.1483187,-26.976511,38_PF31_2.wav,1
33.940247,0.08558468,32.47093,34.089325,35.63057,3.1596413,99.87695,140.5501,51.660633,106.62686,0.4947153,0.49376798,0.28029478,0.4567351,0.68667287,0.4063781,4.6324778,2.1330156,3.6745663,2.5945408,0.22971535,0.65322703,22.900736,0.4948734,12.937394,0.6821233,5.521742,1.8302014,-5.451217,-1.8161261,0.030325769,1.3314976,1.1608301,0.59922314,6.6194835,0.5900085,8.531063,1.1034546,26.313164,0.33984464,512.068,0.3102903,1313.9655,0.1569491,-39.717167,-1.7721342,1547.0325,0.16278975,1075.8844,0.3416784,-50.756573,-1.1951051,2568.906,0.096267015,856.4986,0.4106848,-54.941208,-1.0691772,-17.147633,-0.33068427,26.110214,0.26237896,0.01787786,1.8001132,-0.025222948,-0.43549672,0.25149754,0.5857954,25.426897,0.39469853,13.520906,0.6448583,5.608996,1.8821702,-6.4356017,-1.5169784,-11.218107,20.532566,-0.024270631,-0.0108728185,0.11089473,3.1195505,1.4551805,0.5733333,0.6429501,0.12,0.15411319,-33.44764,46_PF44_2.wav,1
33.584087,0.119762056,31.635828,33.773643,36.301624,4.6657963,137.03651,271.7441,78.017426,164.40553,0.6062417,0.77586347,0.18710604,0.49643302,0.9446529,0.7575469,12.362913,7.8929505,11.555418,9.065827,0.33401105,1.0068889,19.259459,0.79307693,2.7430284,4.696597,15.194802,0.919108,-6.6172724,-2.8520913,0.023822905,2.2273617,1.1821413,0.87524724,7.6802416,0.5406589,4.4826612,3.0282905,19.127678,0.69252425,480.40012,0.40345088,1127.5076,0.19825879,-83.48303,-1.0735439,1521.3813,0.15967987,750.2703,0.4792289,-81.34373,-0.9924924,2632.7673,0.09405159,746.7453,0.6165976,-84.5657,-0.9253433,-13.437961,-0.50195724,22.905495,0.3502484,0.013990281,3.1070824,-0.019887045,-0.6815139,0.4229496,0.8543596,26.753336,0.40935382,1.0638537,12.780491,17.864935,0.85181165,-13.966719,-1.3306471,-10.4445,20.569849,-0.05519803,-0.0013647914,0.15703616,3.9439297,2.7592769,0.23137932,0.1718053,0.12075472,0.1547225,-31.002985,52_CF29_3.wav,0
